tweet_id,emotion,hindi_abs,english_abs,other_abs,total_abs,hindi_ratio,english_ratio
9441,sadness,0.014119536121143028,0.009980124916182831,7.916241884231567e-09,0.024099668953567743,0.5858809159721987,0.41411875554852223
12665,sadness,0.012835480796638876,0.004580888150182242,0.0015732275496702641,0.018989596496491384,0.6759217237191125,0.24123146329247333
20301,sadness,0.001117007021093741,0.013161352757985393,0.0032790481636766344,0.017557407942755766,0.06362026927526174,0.7496182124888089
32685,sadness,0.008802296360954642,0.010287089156918228,0.002447640406899154,0.021537025924772024,0.4087052869649094,0.4776466905342744
5971,sadness,0.012131344177760184,0.007727225301399207,0.005833681798928107,0.0256922512780875,0.4721791035924831,0.30076092662185777
17659,sadness,0.0008915236248867586,0.017665310471784323,0.00671278678055387,0.025269620877224952,0.03528045114797399,0.699073031511357
28650,sadness,0.013484550319844857,0.005108223361146105,0.006821538541338495,0.025414312222329455,0.5305888352153436,0.20099789899716158
8795,sadness,0.002384947529727859,0.008822868594766727,0.004358078473679987,0.015565894598174576,0.15321621990216633,0.5668076793865346
3676,sadness,0.010629262076690793,0.006962125888094306,0.004811375634744763,0.022402763599529862,0.4744620916730941,0.31077085008567473
17858,sadness,0.001952752616489306,0.02154563451767899,0.0006012818193994462,0.024099668953567743,0.0810281925553263,0.8940220116380209
1494,sadness,0.0023016089980956167,0.009895244496874511,0.0059288110642228276,0.018125664559192955,0.1269806682441494,0.5459245074606576
11044,sadness,0.012461574689950794,0.004690883768489584,0.004623529239324853,0.02177598769776523,0.5722622028864237,0.2154154306842756
6355,sadness,0.0062910327687859535,0.005341925968726476,0.0050843169253009055,0.016717275662813336,0.3763192577352787,0.3195452462753424
14551,trust,0.004635468663244475,0.004302925244181617,0.0017506599766160694,0.010689053884042161,0.43366501034902927,0.4025543598957354
36034,trust,0.0016525567940940773,0.0031756446478539146,0.004122160772870606,0.008950362214818597,0.1846357448370117,0.35480627170553874
31976,trust,0.007206770598713774,0.0011403959530677335,0.0014523743399574112,0.00979954089173892,0.7354192077293266,0.11637238577463309
9727,trust,0.0011623431055340916,0.005004175996873528,0.002586048125522211,0.00875256722792983,0.13280024880300298,0.5717380817030436
12204,trust,0.004147127991018351,0.0009975564765530485,0.0016675369467217631,0.006812221414293163,0.6087776275616927,0.1464362967504272
37456,trust,0.00047247784823412076,0.007847508016857319,0.001234689429111313,0.009554675294202754,0.04944991155490067,0.8213264998778923
30183,trust,0.004301130775274942,0.0003417062919955546,0.0021693843470226666,0.006812221414293163,0.6313844653155959,0.05016077300109454
40176,trust,0.00021391681002569385,0.007281346363015473,0.001429301581083564,0.00892456475412473,0.023969438949594305,0.815876915414861
33381,trust,0.000858720548421843,0.003889543666446116,0.0017421545890101697,0.0064904188038781285,0.13230587645727018,0.5992746822627304
25466,trust,0.006646585199632682,0.002321014959306922,0.001648058598220814,0.010615658757160418,0.6261114219736446,0.21864069036143077
40233,trust,0.0036017036170960634,0.005503298674999055,0.0018507527009725372,0.010955754993067656,0.32874992361321254,0.5023203493032943
20659,trust,0.001125322662119288,0.008871824165301708,0.0013698479039400506,0.011366994731361046,0.09899913642209858,0.7804898634134781
41474,trust,0.0036193722480675206,0.0028649621963268146,0.0020158645056653768,0.008500198950059712,0.4257985335792753,0.337046487165655
19329,trust,0.003322076183394529,0.0015788329352896349,0.0022238965442132517,0.007124805662897416,0.46626902410746646,0.22159663154202822
22023,trust,0.003468068825895898,0.004030234478705097,0.002114703725965228,0.009613007030566223,0.360768364661398,0.41924805275708915
42361,trust,0.0032746769502409734,0.0018700075173304262,0.0016675369467217631,0.006812221414293163,0.4807061824752439,0.27450774183687604
35442,trust,0.0032268217764794827,0.00342938193352893,0.002664444997208193,0.009320648707216606,0.34620141557111617,0.367933825343476
7495,trust,0.007211732643190772,0.0017342789433314465,0.0035938695378717966,0.012539881124394015,0.575103748723876,0.1383010673010072
26098,trust,0.0068732739697831375,0.0014738925819983706,0.0014523743399574112,0.00979954089173892,0.7013873451538281,0.1504042483501316
16271,trust,0.0026002775921369903,0.0030275681274360977,0.0027042594520025887,0.008332105171575677,0.31207930512058746,0.363361727329656
32077,trust,0.0016088553529698402,0.004790964499989059,0.0013981149168103002,0.007797934769769199,0.20631813428434956,0.6143888916027519
13836,trust,0.0024345925570135782,0.005301434741947257,0.002245221709017642,0.009981249007978477,0.24391662356760113,0.5311394132848077
39016,trust,0.002778331436275039,0.0016486725956686619,0.002385217382349462,0.006812221414293163,0.4078451458500221,0.24201688339276156
15706,trust,0.008064665204437915,0.008785345574627476,0.008438669162569567,0.025288679941634962,0.31890415881931233,0.34740229995806915
21995,trust,0.0018988900847034529,0.002865933518478414,0.0028325977218628395,0.0075974213250447065,0.24993876256984854,0.37722450761430554
